,ref_point_lat,ref_point_lon,objectid,fac_type,loc_id,region_code,state_name,county,fac_name,lat,lon,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
178,47-52-20.3590N,121-55-22.4460W,18640,AIRPORT,WN20,ANM,WASHINGTON,SNOHOMISH,VAN DE PLASCH,47.87,-121.923,127.78800000000001,118.087,107.49100000000001,86.189,176.72799999999998,79.262,68.309,70.758,85.50500000000001,98.13500000000002,130.045,136.666
179,46-33-01.2990N,122-15-59.8530W,18641,AIRPORT,39P,ANM,WASHINGTON,LEWIS,STROM FIELD,46.55,-122.267,126.14800000000001,127.34400000000001,109.66799999999999,95.40300000000002,199.39299999999994,91.61300000000003,83.51100000000001,88.411,99.10300000000001,107.01100000000001,130.623,141.446
180,47-08-31.2150N,119-14-16.3750W,18642,AIRPORT,W20,ANM,WASHINGTON,GRANT,MOSES LAKE MUNI,47.14,-119.238,169.165,189.53399999999996,164.87199999999999,183.74800000000002,342.119,154.433,151.607,150.148,140.82800000000003,166.91700000000003,170.93699999999998,156.496
181,47-12-30.9000N,119-19-08.9000W,18643,AIRPORT,MWH,ANM,WASHINGTON,GRANT,GRANT CO INTL,47.21,-119.319,169.165,189.53399999999996,164.87199999999999,183.74800000000002,342.119,154.433,151.607,150.148,140.82800000000003,166.91700000000003,170.93699999999998,156.496
182,48-22-29.3720N,122-20-19.5660W,18646,AIRPORT,WA07,ANM,WASHINGTON,SKAGIT,BARKER,48.37,-122.339,126.67399999999999,109.35900000000002,105.363,81.92400000000002,164.97200000000004,73.299,63.07299999999999,66.444,77.14199999999998,92.55600000000001,125.28400000000003,131.636
183,46-21-22.3740N,123-48-52.5370W,18648,AIRPORT,WA01,ANM,WASHINGTON,PACIFIC,WIRKKALA,46.36,-123.815,199.028,185.51999999999995,183.32499999999996,133.07600000000002,301.186,145.931,131.36299999999997,151.182,142.69599999999997,151.88500000000002,200.42700000000002,219.90399999999997
184,47-44-05.6370N,117-04-16.7300W,18651,AIRPORT,WN54,ANM,WASHINGTON,SPOKANE,ELLERPORT,47.73,-117.071,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
185,47-50-41.0000N,117-41-37.0000W,18654,AIRPORT,16WA,ANM,WASHINGTON,SPOKANE,TIGHTCLIFF,47.84,-117.694,143.85199999999998,157.20399999999998,145.60699999999997,156.18299999999996,291.0420000000001,132.094,133.69699999999997,131.648,124.20299999999997,147.648,149.98600000000002,131.42300000000003
186,48-56-00.1700N,117-44-59.3100W,18655,AIRPORT,1WN0,ANM,WASHINGTON,STEVENS,SCHMIDT RANCH,48.93,-117.75,88.91399999999999,94.788,92.94200000000001,97.56899999999996,186.48900000000003,83.08800000000002,87.803,90.84899999999999,82.994,92.35799999999998,88.65200000000002,77.166
187,48-51-30.1000N,117-56-56.5000W,18656,AIRPORT,57WA,ANM,WASHINGTON,STEVENS,CROWN CREEK RANCH,48.86,-117.949,88.91399999999999,94.788,92.94200000000001,97.56899999999996,186.48900000000003,83.08800000000002,87.803,90.84899999999999,82.994,92.35799999999998,88.65200000000002,77.166
188,47-08-29.6200N,117-14-08.6600W,18657,AIRPORT,75DC,ANM,WASHINGTON,ADAMS,OAKESDALE,47.14,-117.236,152.57400000000004,161.435,157.36,161.22700000000003,297.31999999999994,141.485,137.393,135.702,132.641,159.77400000000003,168.43699999999998,151.77800000000002
189,48-15-05.5000N,122-40-25.2000W,18659,AIRPORT,OKH,ANM,WASHINGTON,ISLAND,AJ EISENBERG,48.25,-122.674,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
190,48-21-06.6241N,122-39-21.4519W,18660,AIRPORT,NUW,ANM,WASHINGTON,ISLAND,WHIDBEY ISLAND NAS /AULT FIELD/,48.35,-122.656,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
191,46-47-25.3580N,123-18-37.5370W,18661,AIRPORT,WN48,ANM,WASHINGTON,LEWIS,KIMBREL FARM,46.79,-123.31,138.369,134.71099999999998,125.04999999999998,101.08099999999999,220.28500000000003,106.801,98.70400000000001,104.585,104.52300000000001,115.644,138.175,152.225
192,46-31-09.3540N,124-01-56.5870W,18662,AIRPORT,WN88,ANM,WASHINGTON,PACIFIC,MARTIN,46.52,-124.032,186.603,180.20499999999998,175.352,125.929,290.5930000000001,138.91400000000002,128.491,143.53199999999998,131.885,147.34699999999995,190.60899999999998,208.33299999999997
193,46-59-57.1919N,124-08-32.5770W,18663,AIRPORT,W04,ANM,WASHINGTON,GRAYS HARBOR,OCEAN SHORES MUNI,47.0,-124.142,186.603,180.20499999999998,175.352,125.929,290.5930000000001,138.91400000000002,128.491,143.53199999999998,131.885,147.34699999999995,190.60899999999998,208.33299999999997
194,47-02-34.3110N,124-08-44.6270W,18664,AIRPORT,5WA8,ANM,WASHINGTON,GRAYS HARBOR,HOGAN'S CORNER,47.04,-124.146,171.34999999999997,166.034,161.042,111.24300000000001,264.025,123.26600000000002,114.58000000000001,126.21800000000002,117.59000000000003,134.876,172.823,190.318
195,47-20-51.3000N,118-40-38.0000W,18665,AIRPORT,43D,ANM,WASHINGTON,LINCOLN,ODESSA MUNI,47.35,-118.677,179.816,198.24099999999999,178.56000000000003,191.10499999999996,352.2999999999999,157.619,157.40699999999998,151.87500000000003,151.22499999999997,178.484,189.77999999999997,170.99799999999996
196,48-21-42.9050N,119-34-03.2160W,18667,AIRPORT,S35,ANM,WASHINGTON,OKANOGAN,OKANOGAN LEGION,48.36,-119.568,103.995,117.01099999999998,110.04400000000003,122.303,237.30699999999996,115.844,111.41000000000001,117.32199999999999,97.393,112.11900000000001,103.31299999999999,90.056
197,46-58-09.8560N,122-54-09.1610W,18668,AIRPORT,OLM,ANM,WASHINGTON,THURSTON,OLYMPIA RGNL,46.97,-122.903,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
198,46-58-14.7000N,122-44-11.5700W,18672,AIRPORT,14WA,ANM,WASHINGTON,THURSTON,LZ RANCH,46.97,-122.737,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
199,47-06-41.3460N,122-49-16.4900W,18674,AIRPORT,6WA2,ANM,WASHINGTON,THURSTON,GOWER FIELD,47.11,-122.821,122.71300000000001,120.37400000000001,107.78699999999999,95.48599999999999,192.262,90.24699999999999,83.48899999999998,83.192,97.28,110.60199999999999,132.166,130.92999999999998
200,46-59-32.6000N,122-49-40.2000W,18675,AIRPORT,44T,ANM,WASHINGTON,THURSTON,HOSKINS FIELD,46.99,-122.828,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
201,48-27-51.8770N,119-31-04.9950W,18676,AIRPORT,OMK,ANM,WASHINGTON,OKANOGAN,OMAK,48.46,-119.518,103.995,117.01099999999998,110.04400000000003,122.303,237.30699999999996,115.844,111.41000000000001,117.32199999999999,97.393,112.11900000000001,103.31299999999999,90.056
202,48-25-49.6700N,119-29-09.8100W,18678,AIRPORT,0WN9,ANM,WASHINGTON,OKANOGAN,WINGS FOR CHRIST,48.43,-119.486,103.995,117.01099999999998,110.04400000000003,122.303,237.30699999999996,115.844,111.41000000000001,117.32199999999999,97.393,112.11900000000001,103.31299999999999,90.056
203,46-32-15.3850N,122-43-04.4150W,18679,AIRPORT,WN59,ANM,WASHINGTON,LEWIS,NELSONS NITCH,46.54,-122.718,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
204,46-35-07.3820N,122-37-34.4140W,18680,AIRPORT,WN74,ANM,WASHINGTON,LEWIS,BURNT RIDGE AIRSTRIP,46.59,-122.626,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
205,47-46-13.9400N,120-08-00.8100W,18681,AIRPORT,13WA,ANM,WASHINGTON,DOUGLAS,ROCKY POND AIRSTRIP,47.77,-120.134,93.35299999999995,120.08099999999999,105.78,120.585,238.21900000000002,120.13699999999999,116.03200000000001,121.35299999999998,98.56800000000001,117.953,102.56200000000001,93.06700000000001
206,48-57-32.3000N,119-24-43.1000W,18682,AIRPORT,0S7,ANM,WASHINGTON,OKANOGAN,DOROTHY SCOTT,48.96,-119.412,101.92399999999999,109.67400000000002,105.52500000000002,106.63500000000002,209.1539999999999,101.43900000000001,96.62899999999999,102.261,89.255,105.88599999999998,106.88600000000001,92.825
207,46-51-46.5080N,119-08-19.0430W,18684,AIRPORT,6WA4,ANM,WASHINGTON,ADAMS,OCHOA FLD,46.86,-119.139,164.71999999999997,192.469,166.46900000000002,180.235,334.24099999999993,156.648,148.48899999999998,145.90900000000005,141.65900000000002,167.59499999999997,175.88600000000005,156.91499999999996
208,46-47-39.2000N,119-04-48.4000W,18685,AIRPORT,S70,ANM,WASHINGTON,ADAMS,OTHELLO MUNI,46.79,-119.08,164.71999999999997,192.469,166.46900000000002,180.235,334.24099999999993,156.648,148.48899999999998,145.90900000000005,141.65900000000002,167.59499999999997,175.88600000000005,156.91499999999996
209,46-36-14.9840N,121-40-40.4390W,18686,AIRPORT,55S,ANM,WASHINGTON,LEWIS,PACKWOOD,46.6,-121.678,115.167,136.935,111.74399999999999,110.11499999999998,217.95200000000008,104.61500000000001,96.68800000000002,101.47599999999998,103.372,120.544,127.35699999999999,134.49999999999997
210,46-53-05.8900N,117-04-36.7400W,18687,AIRPORT,WN26,ANM,WASHINGTON,WHITMAN,SCHOEPFLIN,46.88,-117.077,163.32,176.44900000000004,165.91000000000003,165.82300000000004,304.324,147.647,140.36800000000002,137.04700000000003,135.31000000000003,167.64099999999996,177.534,166.56200000000007
211,46-50-27.6000N,117-03-22.6100W,18688,AIRPORT,WT88,ANM,WASHINGTON,WHITMAN,HILL,46.84,-117.056,163.32,176.44900000000004,165.91000000000003,165.82300000000004,304.324,147.647,140.36800000000002,137.04700000000003,135.31000000000003,167.64099999999996,177.534,166.56200000000007
212,46-54-39.6000N,117-13-07.2000W,18689,AIRPORT,12WT,ANM,WASHINGTON,WHITMAN,WALKER,46.91,-117.219,163.32,176.44900000000004,165.91000000000003,165.82300000000004,304.324,147.647,140.36800000000002,137.04700000000003,135.31000000000003,167.64099999999996,177.534,166.56200000000007
213,46-15-52.8540N,119-07-08.4860W,18691,AIRPORT,PSC,ANM,WASHINGTON,FRANKLIN,TRI-CITIES,46.26,-119.119,170.48600000000002,200.55100000000004,169.46699999999998,173.42,326.604,164.205,152.574,151.74499999999998,143.33599999999998,176.98600000000005,187.362,165.66400000000002
214,46-16-42.4880N,118-57-22.0130W,18692,AIRPORT,6WA6,ANM,WASHINGTON,FRANKLIN,CARR,46.28,-118.956,170.48600000000002,200.55100000000004,169.46699999999998,173.42,326.604,164.205,152.574,151.74499999999998,143.33599999999998,176.98600000000005,187.362,165.66400000000002
215,46-17-32.4880N,118-58-59.0170W,18693,AIRPORT,53WA,ANM,WASHINGTON,FRANKLIN,COLUMBIA AG,46.29,-118.983,170.48600000000002,200.55100000000004,169.46699999999998,173.42,326.604,164.205,152.574,151.74499999999998,143.33599999999998,176.98600000000005,187.362,165.66400000000002
216,46-22-49.4910N,118-59-18.0190W,18694,AIRPORT,WN33,ANM,WASHINGTON,FRANKLIN,COLUMBIA AG 2,46.38,-118.988,170.48600000000002,200.55100000000004,169.46699999999998,173.42,326.604,164.205,152.574,151.74499999999998,143.33599999999998,176.98600000000005,187.362,165.66400000000002
217,46-23-49.0000N,119-01-15.0000W,18696,AIRPORT,WA24,ANM,WASHINGTON,FRANKLIN,PFISTER'S,46.4,-119.021,170.48600000000002,200.55100000000004,169.46699999999998,173.42,326.604,164.205,152.574,151.74499999999998,143.33599999999998,176.98600000000005,187.362,165.66400000000002
218,48-58-37.7000N,123-04-45.2000W,18697,AIRPORT,1RL,ANM,WASHINGTON,WHATCOM,POINT ROBERTS AIRPARK,48.98,-123.079,152.916,141.97299999999998,122.33600000000001,95.44099999999999,193.76399999999998,91.23500000000001,83.10400000000003,83.78199999999998,85.28,114.78400000000002,144.91099999999997,150.89399999999998
219,46-30-26.5580N,117-26-58.6480W,18698,AIRPORT,58WA,ANM,WASHINGTON,GARFIELD,DYE SEED RANCH INC,46.51,-117.45,163.32,176.44900000000004,165.91000000000003,165.82300000000004,304.324,147.647,140.36800000000002,137.04700000000003,135.31000000000003,167.64099999999996,177.534,166.56200000000007
220,48-07-12.7000N,123-29-58.9000W,18699,AIRPORT,CLM,ANM,WASHINGTON,CLALLAM,WILLIAM R FAIRCHILD INTL,48.12,-123.5,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
221,48-04-53.3260N,123-23-52.6660W,18701,AIRPORT,WN21,ANM,WASHINGTON,CLALLAM,LAWSON AIRPARK,48.08,-123.398,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
222,48-05-54.3190N,123-38-34.6970W,18702,AIRPORT,7WA0,ANM,WASHINGTON,CLALLAM,BIG ANDY,48.1,-123.643,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
223,48-08-28.6535N,123-24-50.2345W,18705,AIRPORT,NOW,ANM,WASHINGTON,CLALLAM,PORT ANGELES CGAS,48.14,-123.414,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
224,47-25-56.3430N,122-40-04.4880W,18708,AIRPORT,4WA9,ANM,WASHINGTON,KITSAP,PORT ORCHARD,47.43,-122.668,122.71300000000001,120.37400000000001,107.78699999999999,95.48599999999999,192.262,90.24699999999999,83.48899999999998,83.192,97.28,110.60199999999999,132.166,130.92999999999998
225,47-27-49.3480N,122-34-08.4770W,18709,AIRPORT,WN13,ANM,WASHINGTON,KITSAP,VAUGHAN RANCH AIRFIELD,47.46,-122.569,122.71300000000001,120.37400000000001,107.78699999999999,95.48599999999999,192.262,90.24699999999999,83.48899999999998,83.192,97.28,110.60199999999999,132.166,130.92999999999998
226,48-03-13.7000N,122-48-38.3000W,18710,AIRPORT,0S9,ANM,WASHINGTON,JEFFERSON,JEFFERSON COUNTY INTL,48.05,-122.811,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
227,47-58-19.3230N,122-46-19.5940W,18711,AIRPORT,WA42,ANM,WASHINGTON,JEFFERSON,STACEY'S,47.97,-122.772,120.70899999999999,119.45100000000004,109.36600000000003,89.21300000000001,184.37100000000007,84.004,75.80000000000001,80.92500000000001,88.943,107.98100000000002,132.12,129.053
228,48-04-37.0000N,122-50-26.3800W,18712,AIRPORT,WA68,ANM,WASHINGTON,JEFFERSON,SKY VALLEY AIRSTRIP,48.08,-122.841,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
229,46-12-48.1000N,119-47-44.0000W,18715,AIRPORT,S40,ANM,WASHINGTON,BENTON,PROSSER,46.21,-119.796,154.298,200.216,164.31900000000002,177.63799999999998,338.5560000000001,168.50900000000001,155.146,156.442,147.789,180.30500000000004,178.54399999999998,163.95100000000002
230,46-44-30.0890N,117-06-41.8290W,18716,AIRPORT,PUW,ANM,WASHINGTON,WHITMAN,PULLMAN/MOSCOW RGNL,46.74,-117.112,163.32,176.44900000000004,165.91000000000003,165.82300000000004,304.324,147.647,140.36800000000002,137.04700000000003,135.31000000000003,167.64099999999996,177.534,166.56200000000007
231,47-06-14.1120N,122-17-13.9210W,18717,AIRPORT,PLU,ANM,WASHINGTON,PIERCE,PIERCE COUNTY - THUN FIELD,47.1,-122.287,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
232,47-50-24.3290N,122-51-34.5900W,18720,AIRPORT,WN00,ANM,WASHINGTON,JEFFERSON,KIMSHAN RANCH,47.84,-122.86,120.70899999999999,119.45100000000004,109.36600000000003,89.21300000000001,184.37100000000007,84.004,75.80000000000001,80.92500000000001,88.943,107.98100000000002,132.12,129.053
233,47-56-11.7000N,124-33-45.4810W,18724,AIRPORT,UIL,ANM,WASHINGTON,CLALLAM,QUILLAYUTE,47.94,-124.563,230.14600000000002,211.12199999999999,218.75000000000003,138.02300000000002,323.78000000000003,145.457,136.865,156.73299999999998,146.88799999999998,170.77399999999994,228.94099999999997,248.001
234,47-13-36.0000N,119-54-34.0000W,18725,AIRPORT,WA74,ANM,WASHINGTON,GRANT,QUINCY FLYING SERVICE,47.23,-119.909,142.408,166.444,144.19599999999997,164.489,314.06,150.24800000000002,143.284,147.91500000000002,128.341,151.66099999999997,142.85499999999996,132.106
235,47-12-41.8000N,119-50-23.4000W,18727,AIRPORT,80T,ANM,WASHINGTON,GRANT,QUINCY MUNI,47.21,-119.84,142.408,166.444,144.19599999999997,164.489,314.06,150.24800000000002,143.284,147.91500000000002,128.341,151.66099999999997,142.85499999999996,132.106
236,46-53-51.3570N,122-40-10.4510W,18728,AIRPORT,3WA0,ANM,WASHINGTON,THURSTON,TAYLOR,46.9,-122.67,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
237,46-52-39.3600N,122-36-04.4420W,18729,AIRPORT,8WA0,ANM,WASHINGTON,THURSTON,FLYING B,46.88,-122.601,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
238,46-30-41.3990N,122-00-22.3390W,18730,AIRPORT,WN55,ANM,WASHINGTON,LEWIS,RANDLE-KIONA AIRPARK,46.51,-122.006,126.14800000000001,127.34400000000001,109.66799999999999,95.40300000000002,199.39299999999994,91.61300000000003,83.51100000000001,88.411,99.10300000000001,107.01100000000001,130.623,141.446
239,47-43-14.5790N,117-54-33.8560W,18731,AIRPORT,WA08,ANM,WASHINGTON,LINCOLN,ZWAINZ FARMS,47.72,-117.909,143.85199999999998,157.20399999999998,145.60699999999997,156.18299999999996,291.0420000000001,132.094,133.69699999999997,131.648,124.20299999999997,147.648,149.98600000000002,131.42300000000003
240,47-29-35.3000N,122-12-56.7000W,18737,AIRPORT,RNT,ANM,WASHINGTON,KING,RENTON MUNI,47.49,-122.216,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
241,48-43-05.5410N,118-39-23.2970W,18742,AIRPORT,R49,ANM,WASHINGTON,FERRY,FERRY COUNTY,48.72,-118.656,95.83800000000001,101.00400000000002,100.40700000000001,104.138,196.356,89.009,93.77299999999998,98.43400000000001,85.86599999999999,94.91700000000003,95.924,83.109
242,48-21-41.3400N,118-08-27.4000W,18744,AIRPORT,82WN,ANM,WASHINGTON,STEVENS,MAGEE CREEK AERODROME,48.36,-118.141,117.017,124.16600000000001,117.8,127.23299999999996,235.552,106.464,111.272,113.06100000000004,99.75,113.754,112.80199999999998,99.881
243,46-18-20.3000N,119-18-15.1000W,18748,AIRPORT,RLD,ANM,WASHINGTON,BENTON,RICHLAND,46.31,-119.304,170.48600000000002,200.55100000000004,169.46699999999998,173.42,326.604,164.205,152.574,151.74499999999998,143.33599999999998,176.98600000000005,187.362,165.66400000000002
244,46-38-15.1850N,121-07-26.3240W,18749,AIRPORT,4S6,ANM,WASHINGTON,YAKIMA,TIETON STATE,46.64,-121.124,110.91799999999998,151.34199999999998,126.04899999999999,137.309,264.91399999999993,132.687,125.01800000000003,129.411,118.83,142.748,132.746,127.027
245,47-08-29.5190N,118-48-03.9940W,18751,AIRPORT,8WA5,ANM,WASHINGTON,ADAMS,TREE HEART RANCH,47.14,-118.801,169.165,189.53399999999996,164.87199999999999,183.74800000000002,342.119,154.433,151.607,150.148,140.82800000000003,166.91700000000003,170.93699999999998,156.496
246,47-07-24.4300N,118-23-21.5800W,18752,AIRPORT,33S,ANM,WASHINGTON,ADAMS,PRU FIELD,47.12,-118.389,179.816,198.24099999999999,178.56000000000003,191.10499999999996,352.2999999999999,157.619,157.40699999999998,151.87500000000003,151.22499999999997,178.484,189.77999999999997,170.99799999999996
247,48-28-10.6740N,117-17-23.8100W,18753,AIRPORT,9WA3,ANM,WASHINGTON,PEND OREILLE,RIVER BEND,48.47,-117.29,102.51300000000002,113.259,106.55400000000002,114.84099999999998,216.35300000000004,96.45900000000002,101.33800000000001,102.97100000000003,97.402,109.553,104.991,91.59600000000002
248,48-36-44.3580N,123-08-18.6720W,18755,AIRPORT,WA09,ANM,WASHINGTON,SAN JUAN,ROCHE HARBOR,48.61,-123.139,149.824,156.453,128.91299999999998,101.139,215.79399999999995,104.476,99.99300000000002,101.74600000000002,90.25200000000002,124.24600000000001,145.854,148.934
249,46-49-57.6580N,123-05-29.1070W,18756,AIRPORT,8W9,ANM,WASHINGTON,THURSTON,R & K SKYRANCH,46.83,-123.091,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
250,47-14-11.6442N,117-25-16.9628W,18757,AIRPORT,72S,ANM,WASHINGTON,WHITMAN,ROSALIA MUNI,47.24,-117.421,152.57400000000004,161.435,157.36,161.22700000000003,297.31999999999994,141.485,137.393,135.702,132.641,159.77400000000003,168.43699999999998,151.77800000000002
251,46-55-41.0000N,119-44-21.0000W,18759,AIRPORT,4WA0,ANM,WASHINGTON,GRANT,B & G FARMS,46.93,-119.739,146.847,179.438,153.05999999999997,170.27099999999996,323.4840000000001,155.445,144.61699999999996,146.33999999999997,136.31699999999998,160.15699999999998,156.405,144.49
252,46-55-14.4950N,119-35-24.1220W,18760,AIRPORT,8WA6,ANM,WASHINGTON,GRANT,CHRISTENSEN FIELD,46.92,-119.59,146.847,179.438,153.05999999999997,170.27099999999996,323.4840000000001,155.445,144.61699999999996,146.33999999999997,136.31699999999998,160.15699999999998,156.405,144.49
253,46-57-30.0900N,119-38-19.7500W,18761,AIRPORT,04WN,ANM,WASHINGTON,GRANT,STILLWATER CREEK,46.96,-119.639,146.847,179.438,153.05999999999997,170.27099999999996,323.4840000000001,155.445,144.61699999999996,146.33999999999997,136.31699999999998,160.15699999999998,156.405,144.49
254,47-06-54.6020N,117-34-26.7120W,18762,AIRPORT,8WA7,ANM,WASHINGTON,WHITMAN,GOSSARD FIELD,47.12,-117.574,174.39,190.405,177.706,183.726,340.998,159.161,155.00800000000004,151.494,149.12200000000004,179.045,191.176,170.91699999999997
255,47-26-59.6000N,122-18-42.4000W,18776,AIRPORT,SEA,ANM,WASHINGTON,KING,SEATTLE-TACOMA INTL,47.45,-122.312,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
256,47-31-47.9000N,122-18-07.0000W,18778,AIRPORT,BFI,ANM,WASHINGTON,KING,BOEING FIELD/KING COUNTY INTL,47.53,-122.302,127.78800000000001,118.087,107.49100000000001,86.189,176.72799999999998,79.262,68.309,70.758,85.50500000000001,98.13500000000002,130.045,136.666
257,48-19-54.7300N,120-03-29.7100W,18780,AIRPORT,WS87,ANM,WASHINGTON,OKANOGAN,PORT FIELD,48.33,-120.058,85.915,105.05499999999999,93.99399999999999,101.53699999999999,206.67100000000002,102.90300000000003,98.90100000000001,104.07600000000001,86.67300000000002,104.76299999999999,93.34199999999998,83.37899999999999
258,48-15-58.0190N,124-18-50.2730W,18781,AIRPORT,11S,ANM,WASHINGTON,CLALLAM,SEKIU,48.27,-124.314,148.515,146.401,134.23600000000002,99.81700000000001,219.34500000000003,103.85399999999997,94.05499999999999,99.13900000000002,100.32999999999998,124.138,152.51999999999998,155.75900000000001
259,46-45-07.0200N,120-36-06.0000W,18783,AIRPORT,0WN1,ANM,WASHINGTON,YAKIMA,SHANGRI-LA,46.75,-120.602,124.07799999999999,164.89399999999998,141.96399999999997,158.18099999999998,305.428,150.91299999999998,142.105,145.74,132.967,155.02400000000003,142.897,130.97699999999998
260,46-51-29.0000N,120-46-44.0000W,18784,AIRPORT,WA76,ANM,WASHINGTON,YAKIMA,DOGS RUN FREE,46.86,-120.779,110.91799999999998,151.34199999999998,126.04899999999999,137.309,264.91399999999993,132.687,125.01800000000003,129.411,118.83,142.748,132.746,127.027
261,46-42-53.8500N,120-19-43.7400W,18785,AIRPORT,Z99,ANM,WASHINGTON,YAKIMA,METTIE AIRSTRIP,46.71,-120.329,124.07799999999999,164.89399999999998,141.96399999999997,158.18099999999998,305.428,150.91299999999998,142.105,145.74,132.967,155.02400000000003,142.897,130.97699999999998
262,48-06-06.3320N,123-10-46.6430W,18786,AIRPORT,WN23,ANM,WASHINGTON,CLALLAM,GRAND VIEW INTL,48.1,-123.18,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
263,48-07-48.9000N,123-12-19.8750W,18787,AIRPORT,WN29,ANM,WASHINGTON,CLALLAM,BLUE RIBBON,48.13,-123.206,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
264,48-07-31.8000N,123-09-03.0000W,18788,AIRPORT,WA59,ANM,WASHINGTON,CLALLAM,RAKE'S GLEN,48.13,-123.151,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
265,48-05-33.3330N,122-55-42.6200W,18789,AIRPORT,2WA1,ANM,WASHINGTON,CLALLAM,DIAMOND POINT AIRSTRIP,48.09,-122.929,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
266,48-05-52.5200N,123-11-16.5100W,18792,AIRPORT,W28,ANM,WASHINGTON,CLALLAM,SEQUIM VALLEY,48.1,-123.188,141.72799999999995,146.43900000000002,127.23400000000001,95.831,214.85899999999995,103.45499999999998,96.761,101.523,90.82800000000002,122.21100000000001,147.18599999999995,150.17900000000003
267,48-07-18.3330N,123-05-16.6370W,18793,AIRPORT,WN49,ANM,WASHINGTON,CLALLAM,BLUE HERON FIELD,48.12,-123.088,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
